Country Code,year,indicator,estimate
LVA,2012,ge,0.83
LBN,2012,ge,-0.24
LSO,2012,ge,-0.43
LBR,2012,ge,-1.16
LBY,2012,ge,-1.27
LIE,2012,ge,1.78
LTU,2012,ge,0.83
LUX,2012,ge,1.66
MAC,2012,ge,1.09
MDG,2012,ge,-1.12
MWI,2012,ge,-0.51
MYS,2012,ge,0.91
MDV,2012,ge,-0.19
MLI,2012,ge,-0.98
MLT,2012,ge,1.24
MHL,2012,ge,-1.52
MTQ,2012,ge,0.74
MRT,2012,ge,-0.91
MUS,2012,ge,1.04
MEX,2012,ge,0.3
FSM,2012,ge,-0.64
MDA,2012,ge,-0.56
MNG,2012,ge,-0.63
MNE,2012,ge,0.12
MAR,2012,ge,-0.14
MOZ,2012,ge,-0.65
MMR,2012,ge,-1.48
NAM,2012,ge,0.24
NRU,2012,ge,-0.56
NPL,2012,ge,-0.99
NLD,2012,ge,1.84
ANT,2012,ge,0.74
NZL,2012,ge,1.79
NIC,2012,ge,-0.89
NER,2012,ge,-0.7
NGA,2012,ge,-1
NIU,2012,ge,-1
MKD,2012,ge,-0.21
NOR,2012,ge,1.9
OMN,2012,ge,0.24
PAK,2012,ge,-0.78
PLW,2012,ge,-0.56
PAN,2012,ge,0.32
PNG,2012,ge,-0.74
PRY,2012,ge,-0.9
PER,2012,ge,-0.19
PHL,2012,ge,0.21
POL,2012,ge,0.66
PRT,2012,ge,1
PRI,2012,ge,0.4
QAT,2012,ge,0.95
ROM,2012,ge,-0.17
RUS,2012,ge,-0.53
RWA,2012,ge,-0.1
REU,2012,ge,1
WSM,2012,ge,0.02
SAU,2012,ge,0.02
SEN,2012,ge,-0.47
SRB,2012,ge,-0.17
SYC,2012,ge,0.67
SLE,2012,ge,-1.22
SGP,2012,ge,2.2
SVK,2012,ge,0.78
SVN,2012,ge,1.02
SLB,2012,ge,-0.81
SOM,2012,ge,-2.19
ZAF,2012,ge,0.17
SSD,2012,ge,-1.61
ESP,2012,ge,1.06
LKA,2012,ge,-0.2
KNA,2012,ge,1.26
LCA,2012,ge,0.74
VCT,2012,ge,0.94
SDN,2012,ge,-1.43
SUR,2012,ge,-0.01
SWE,2012,ge,1.91
CHE,2012,ge,1.88
SYR,2012,ge,-1.16
STP,2012,ge,-0.74
TWN,2012,ge,1.15
TJK,2012,ge,-0.94
TZA,2012,ge,-0.7
THA,2012,ge,0.13
TMP,2012,ge,-1.2
TGO,2012,ge,-1.3
TON,2012,ge,-0.39
TTO,2012,ge,0.48
TUN,2012,ge,-0.05
TKM,2012,ge,-1.13
TUV,2012,ge,-0.69
TUR,2012,ge,0.43
UGA,2012,ge,-0.6
UKR,2012,ge,-0.59
ARE,2012,ge,1.16
GBR,2012,ge,1.59
USA,2012,ge,1.52
URY,2012,ge,0.42
UZB,2012,ge,-0.93
VUT,2012,ge,-0.19
VEN,2012,ge,-1.08
VNM,2012,ge,-0.25
VIR,2012,ge,1.26
WBG,2012,ge,-0.71
YEM,2012,ge,-1.28
ZMB,2012,ge,-0.51
ZWE,2012,ge,-1.37
AFG,2012,pv,-2.42
ALB,2012,pv,-0.14
DZA,2012,pv,-1.33
ASM,2012,pv,0.95
ADO,2012,pv,1.29
AGO,2012,pv,-0.39
AIA,2012,pv,1.48
ATG,2012,pv,0.98
ARG,2012,pv,0.1
ARM,2012,pv,0.15
ABW,2012,pv,1.26
AUS,2012,pv,1
AUT,2012,pv,1.34
AZE,2012,pv,-0.72
BHS,2012,pv,1.18
BHR,2012,pv,-1.13
BGD,2012,pv,-1.38
BRB,2012,pv,1.19
BLR,2012,pv,0.07
BEL,2012,pv,0.92
BLZ,2012,pv,0.18
BEN,2012,pv,0.36
BMU,2012,pv,0.98
BTN,2012,pv,0.78
BOL,2012,pv,-0.46
BIH,2012,pv,-0.54
BWA,2012,pv,1.1
BRA,2012,pv,0.05
BRN,2012,pv,0.91
BGR,2012,pv,0.38
BFA,2012,pv,-0.57
BDI,2012,pv,-1.7
KHM,2012,pv,-0.1
CMR,2012,pv,-0.59
CAN,2012,pv,1.11
CPV,2012,pv,0.81
CYM,2012,pv,0.96
CAF,2012,pv,-1.85
TCD,2012,pv,-1.04
CHL,2012,pv,0.33
CHN,2012,pv,-0.54
COL,2012,pv,-1.4
COM,2012,pv,-0.45
ZAR,2012,pv,-2.09
COG,2012,pv,-0.49
CRI,2012,pv,0.64
HRV,2012,pv,0.61
CUB,2012,pv,0.31
CYP,2012,pv,0.64
CZE,2012,pv,1.05
CIV,2012,pv,-1.26
DNK,2012,pv,0.91
DJI,2012,pv,0.16
DMA,2012,pv,0.98
DOM,2012,pv,0.25
ECU,2012,pv,-0.57
EGY,2012,pv,-1.44
SLV,2012,pv,0.23
GNQ,2012,pv,0.23
ERI,2012,pv,-0.7
EST,2012,pv,0.64
SWZ,2012,pv,-0.41
ETH,2012,pv,-1.56
FJI,2012,pv,-0.07
FIN,2012,pv,1.4
FRA,2012,pv,0.55
GUF,2012,pv,0.22
GAB,2012,pv,0.29
GMB,2012,pv,0
GEO,2012,pv,-0.68
DEU,2012,pv,0.78
GHA,2012,pv,0.13
GRC,2012,pv,-0.22
GRL,2012,pv,1.93
GRD,2012,pv,0.49
GUM,2012,pv,0.78
GTM,2012,pv,-0.63
GIN,2012,pv,-1.29
GNB,2012,pv,-0.97
GUY,2012,pv,-0.5
HTI,2012,pv,-0.79
HND,2012,pv,-0.35
HKG,2012,pv,1.01
HUN,2012,pv,0.68
ISL,2012,pv,1.25
IND,2012,pv,-1.29
IDN,2012,pv,-0.59
IRN,2012,pv,-1.32
IRQ,2012,pv,-1.93
IRL,2012,pv,0.94
ISR,2012,pv,-1.08
ITA,2012,pv,0.51
JAM,2012,pv,0.12
JPN,2012,pv,0.95
JEY,2012,pv,1.48
JOR,2012,pv,-0.52
KAZ,2012,pv,-0.41
KEN,2012,pv,-1.32
KIR,2012,pv,1.29
PRK,2012,pv,-0.01
KOR,2012,pv,0.27
KSV,2012,pv,-1.04
KWT,2012,pv,0.2
KGZ,2012,pv,-0.91
LAO,2012,pv,0.03
LVA,2012,pv,0.45
LBN,2012,pv,-1.66
LSO,2012,pv,0.27
LBR,2012,pv,-0.48
LBY,2012,pv,-1.59
LIE,2012,pv,1.39
LTU,2012,pv,0.79
LUX,2012,pv,1.33
MAC,2012,pv,0.63
MDG,2012,pv,-0.54
MWI,2012,pv,0
MYS,2012,pv,-0.01
MDV,2012,pv,-0.37
MLI,2012,pv,-2.03
MLT,2012,pv,1.07
MHL,2012,pv,1.03
MTQ,2012,pv,0.58
MRT,2012,pv,-1.13
MUS,2012,pv,0.97
MEX,2012,pv,-0.66
FSM,2012,pv,1.15
MDA,2012,pv,0.05
MCO,2012,pv,1.05
MNG,2012,pv,0.47
MNE,2012,pv,0.6
MAR,2012,pv,-0.47
MOZ,2012,pv,0.39
MMR,2012,pv,-0.94
NAM,2012,pv,0.98
NRU,2012,pv,1.03
NPL,2012,pv,-1.38
NLD,2012,pv,1.19
ANT,2012,pv,1.08
NZL,2012,pv,1.36
NIC,2012,pv,-0.35
NER,2012,pv,-1.15
NGA,2012,pv,-2.04
MKD,2012,pv,-0.49
NOR,2012,pv,1.33
OMN,2012,pv,0.46
PAK,2012,pv,-2.68
PLW,2012,pv,1.03
PAN,2012,pv,-0.18
PNG,2012,pv,-0.59
PRY,2012,pv,-0.87
PER,2012,pv,-0.91
PHL,2012,pv,-1.19
POL,2012,pv,1.05
PRT,2012,pv,0.78
PRI,2012,pv,0.58
QAT,2012,pv,1.22
ROM,2012,pv,0.08
RUS,2012,pv,-0.82
RWA,2012,pv,-0.23
REU,2012,pv,0.43
WSM,2012,pv,1
SMR,2012,pv,1.03
SAU,2012,pv,-0.48
SEN,2012,pv,-0.11
SRB,2012,pv,-0.22
SYC,2012,pv,0.74
SLE,2012,pv,-0.28
SGP,2012,pv,1.37
SVK,2012,pv,1.09
SVN,2012,pv,0.94
SLB,2012,pv,0.19
SOM,2012,pv,-2.86
ZAF,2012,pv,-0.03
SSD,2012,pv,-1.16
ESP,2012,pv,-0.03
LKA,2012,pv,-0.72
KNA,2012,pv,0.98
LCA,2012,pv,0.89
VCT,2012,pv,0.93
SDN,2012,pv,-2.26
SUR,2012,pv,0.08
SWE,2012,pv,1.17
CHE,2012,pv,1.42
SYR,2012,pv,-2.68
STP,2012,pv,0.01
TWN,2012,pv,0.89
TJK,2012,pv,-1.24
TZA,2012,pv,0.05
THA,2012,pv,-1.22
TMP,2012,pv,-0.28
TGO,2012,pv,-0.39
TON,2012,pv,0.89
TTO,2012,pv,0.1
TUN,2012,pv,-0.72
TKM,2012,pv,0.43
TUV,2012,pv,1.29
TUR,2012,pv,-1.22
UGA,2012,pv,-0.87
UKR,2012,pv,-0.09
ARE,2012,pv,0.86
GBR,2012,pv,0.4
USA,2012,pv,0.63
URY,2012,pv,0.71
UZB,2012,pv,-0.52
VUT,2012,pv,1.2
VEN,2012,pv,-1.03
VNM,2012,pv,0.27
VIR,2012,pv,0.68
WBG,2012,pv,-1.96
YEM,2012,pv,-2.43
ZMB,2012,pv,0.66
ZWE,2012,pv,-0.78
AFG,2012,rl,-1.65
ALB,2012,rl,-0.52
DZA,2012,rl,-0.81
ASM,2012,rl,1.1
ADO,2012,rl,1.4
AGO,2012,rl,-1.3
AIA,2012,rl,1.36
ATG,2012,rl,0.95
ARG,2012,rl,-0.62
ARM,2012,rl,-0.42
ABW,2012,rl,1.31
AUS,2012,rl,1.76
AUT,2012,rl,1.86
AZE,2012,rl,-0.88
BHS,2012,rl,0.61
BHR,2012,rl,0.25
BGD,2012,rl,-0.94
BRB,2012,rl,1.03
BLR,2012,rl,-0.92
BEL,2012,rl,1.45
BLZ,2012,rl,-0.44
BEN,2012,rl,-0.57
BMU,2012,rl,1.1
BTN,2012,rl,0.26
BOL,2012,rl,-1.02
BIH,2012,rl,-0.2
BWA,2012,rl,0.59
BRA,2012,rl,-0.08
BRN,2012,rl,0.79
BGR,2012,rl,-0.12
BFA,2012,rl,-0.43
BDI,2012,rl,-1.08
KHM,2012,rl,-0.98
CMR,2012,rl,-1.04
CAN,2012,rl,1.76
CPV,2012,rl,0.51
CYM,2012,rl,0.89
CAF,2012,rl,-1.44
TCD,2012,rl,-1.46
CHL,2012,rl,1.29
CHN,2012,rl,-0.55
COL,2012,rl,-0.33
COM,2012,rl,-1.08
ZAR,2012,rl,-1.66
COG,2012,rl,-1.14
COK,2012,rl,-0.94
CRI,2012,rl,0.53
HRV,2012,rl,0.15
CUB,2012,rl,-0.71
CYP,2012,rl,1.09
CZE,2012,rl,1.02
CIV,2012,rl,-1.09
DNK,2012,rl,1.88
DJI,2012,rl,-0.8
DMA,2012,rl,0.7
DOM,2012,rl,-0.72
ECU,2012,rl,-1.06
EGY,2012,rl,-0.54
SLV,2012,rl,-0.73
GNQ,2012,rl,-1.05
ERI,2012,rl,-1.43
EST,2012,rl,1.15
SWZ,2012,rl,-0.54
ETH,2012,rl,-0.68
FJI,2012,rl,-0.67
FIN,2012,rl,1.94
FRA,2012,rl,1.44
GUF,2012,rl,1.15
GAB,2012,rl,-0.41
GMB,2012,rl,-0.6
GEO,2012,rl,-0.01
DEU,2012,rl,1.67
GHA,2012,rl,0.02
GRC,2012,rl,0.39
GRL,2012,rl,1.71
GRD,2012,rl,0.19
GUM,2012,rl,1.1
GTM,2012,rl,-1.08
GIN,2012,rl,-1.4
GNB,2012,rl,-1.54
GUY,2012,rl,-0.52
HTI,2012,rl,-1.33
HND,2012,rl,-1.15
HKG,2012,rl,1.57
HUN,2012,rl,0.61
ISL,2012,rl,1.68
IND,2012,rl,-0.06
IDN,2012,rl,-0.58
IRN,2012,rl,-0.92
IRQ,2012,rl,-1.57
IRL,2012,rl,1.73
ISR,2012,rl,0.93
ITA,2012,rl,0.43
JAM,2012,rl,-0.35
JPN,2012,rl,1.35
JEY,2012,rl,1.71
JOR,2012,rl,0.35
KAZ,2012,rl,-0.77
KEN,2012,rl,-0.83
KIR,2012,rl,0.18
PRK,2012,rl,-1.35
KOR,2012,rl,0.98
KSV,2012,rl,-0.53
KWT,2012,rl,0.36
KGZ,2012,rl,-1.13
LAO,2012,rl,-0.86
LVA,2012,rl,0.78
LBN,2012,rl,-0.7
LSO,2012,rl,-0.27
LBR,2012,rl,-0.89
LBY,2012,rl,-0.98
LIE,2012,rl,1.59
LTU,2012,rl,0.84
LUX,2012,rl,1.79
MAC,2012,rl,0.65
MDG,2012,rl,-0.93
MWI,2012,rl,-0.24
MYS,2012,rl,0.38
MDV,2012,rl,-0.54
MLI,2012,rl,-0.66
MLT,2012,rl,1.34
MHL,2012,rl,0.11
MTQ,2012,rl,0.83
MRT,2012,rl,-0.94
MUS,2012,rl,1.02
MEX,2012,rl,-0.54
FSM,2012,rl,0.03
MDA,2012,rl,-0.32
MCO,2012,rl,0.93
MNG,2012,rl,-0.37
MNE,2012,rl,-0.06
MAR,2012,rl,-0.29
MOZ,2012,rl,-0.6
MMR,2012,rl,-1.36
NAM,2012,rl,0.3
NRU,2012,rl,0.73
NPL,2012,rl,-0.74
NLD,2012,rl,1.85
ANT,2012,rl,0.83
NZL,2012,rl,1.88
NIC,2012,rl,-0.73
NER,2012,rl,-0.66
NGA,2012,rl,-1.14
NIU,2012,rl,-0.79
MKD,2012,rl,-0.25
NOR,2012,rl,1.95
OMN,2012,rl,0.52
PAK,2012,rl,-0.88
PLW,2012,rl,0.9
PAN,2012,rl,-0.22
PNG,2012,rl,-0.83
PRY,2012,rl,-0.81
PER,2012,rl,-0.58
PHL,2012,rl,-0.52
POL,2012,rl,0.82
PRT,2012,rl,1.04
PRI,2012,rl,0.79
QAT,2012,rl,0.95
ROM,2012,rl,0.09
RUS,2012,rl,-0.86
RWA,2012,rl,-0.25
REU,2012,rl,0.83
WSM,2012,rl,0.74
SMR,2012,rl,0.93
SAU,2012,rl,0.14
SEN,2012,rl,-0.28
SRB,2012,rl,-0.33
SYC,2012,rl,0.06
SLE,2012,rl,-0.87
SGP,2012,rl,1.72
SVK,2012,rl,0.49
SVN,2012,rl,1.01
SLB,2012,rl,-0.53
SOM,2012,rl,-2.42
ZAF,2012,rl,0.08
SSD,2012,rl,-1.42
ESP,2012,rl,1.04
LKA,2012,rl,-0.11
KNA,2012,rl,0.97
LCA,2012,rl,0.72
VCT,2012,rl,0.99
SDN,2012,rl,-1.24
SUR,2012,rl,-0.06
SWE,2012,rl,1.93
CHE,2012,rl,1.81
SYR,2012,rl,-1.13
STP,2012,rl,-0.75
TWN,2012,rl,1.04
TJK,2012,rl,-1.21
TZA,2012,rl,-0.54
THA,2012,rl,-0.17
TMP,2012,rl,-1.14
TGO,2012,rl,-0.95
TON,2012,rl,-0.02
TTO,2012,rl,-0.17
TUN,2012,rl,-0.16
TKM,2012,rl,-1.38
TUV,2012,rl,0.56
TUR,2012,rl,-0.04
UGA,2012,rl,-0.36
UKR,2012,rl,-0.82
ARE,2012,rl,0.53
GBR,2012,rl,1.73
USA,2012,rl,1.62
URY,2012,rl,0.61
UZB,2012,rl,-1.3
VUT,2012,rl,0.34
VEN,2012,rl,-1.71
VNM,2012,rl,-0.55
VIR,2012,rl,0.83
WBG,2012,rl,-0.45
YEM,2012,rl,-1.28
ZMB,2012,rl,-0.36
ZWE,2012,rl,-1.63
AFG,2012,rq,-1.19
ALB,2012,rq,0.24
DZA,2012,rq,-1.32
ASM,2012,rq,0.36
ADO,2012,rq,1.56
AGO,2012,rq,-0.99
AIA,2012,rq,1.32
ATG,2012,rq,0.6
ARG,2012,rq,-0.9
ARM,2012,rq,0.33
ABW,2012,rq,1.4
AUS,2012,rq,1.78
AUT,2012,rq,1.52
AZE,2012,rq,-0.49
BHS,2012,rq,0.39
BHR,2012,rq,0.68
BGD,2012,rq,-0.96
BRB,2012,rq,0.45
BLR,2012,rq,-1.17
BEL,2012,rq,1.22
BLZ,2012,rq,-0.44
BEN,2012,rq,-0.4
BMU,2012,rq,1.32
BTN,2012,rq,-1.09
BOL,2012,rq,-0.83
BIH,2012,rq,-0.06
BWA,2012,rq,0.69
BRA,2012,rq,0.17
BRN,2012,rq,1.15
BGR,2012,rq,0.57
BFA,2012,rq,-0.14
BDI,2012,rq,-0.95
KHM,2012,rq,-0.36
CMR,2012,rq,-0.93
CAN,2012,rq,1.71
CPV,2012,rq,0.02
CYM,2012,rq,1.1
CAF,2012,rq,-1.07
TCD,2012,rq,-1.07
CHL,2012,rq,1.54
CHN,2012,rq,-0.28
COL,2012,rq,0.33
COM,2012,rq,-1.39
ZAR,2012,rq,-1.48
COG,2012,rq,-1.35
COK,2012,rq,-1.14
CRI,2012,rq,0.74
HRV,2012,rq,0.35
CUB,2012,rq,-1.56
CYP,2012,rq,1.12
CZE,2012,rq,1.05
CIV,2012,rq,-0.78
DNK,2012,rq,1.8
DJI,2012,rq,-0.46
DMA,2012,rq,0.3
DOM,2012,rq,-0.06
ECU,2012,rq,-0.94
EGY,2012,rq,-0.39
SLV,2012,rq,0.23
GNQ,2012,rq,-1.6
ERI,2012,rq,-2.2
EST,2012,rq,1.41
SWZ,2012,rq,-0.3
ETH,2012,rq,-1.05
FJI,2012,rq,-0.59
FIN,2012,rq,1.82
FRA,2012,rq,1.12
GUF,2012,rq,1.27
GAB,2012,rq,-0.53
GMB,2012,rq,-0.26
GEO,2012,rq,0.66
DEU,2012,rq,1.53
GHA,2012,rq,0.1
GRC,2012,rq,0.52
GRL,2012,rq,1.37
GRD,2012,rq,0.25
GUM,2012,rq,0.6
GTM,2012,rq,-0.26
GIN,2012,rq,-1.02
GNB,2012,rq,-1.23
GUY,2012,rq,-0.63
HTI,2012,rq,-0.95
HND,2012,rq,-0.21
HKG,2012,rq,1.94
HUN,2012,rq,0.98
ISL,2012,rq,1.11
IND,2012,rq,-0.48
IDN,2012,rq,-0.22
IRN,2012,rq,-1.43
IRQ,2012,rq,-1.14
IRL,2012,rq,1.56
ISR,2012,rq,1.17
ITA,2012,rq,0.74
JAM,2012,rq,0.18
JPN,2012,rq,1.14
JEY,2012,rq,1.15
JOR,2012,rq,0.23
KAZ,2012,rq,-0.39
KEN,2012,rq,-0.32
KIR,2012,rq,-1.33
PRK,2012,rq,-2.53
KOR,2012,rq,0.87
KSV,2012,rq,-0.04
KWT,2012,rq,-0.04
KGZ,2012,rq,-0.34
LAO,2012,rq,-0.83
LVA,2012,rq,1.01
LBN,2012,rq,-0.14
LSO,2012,rq,-0.54
LBR,2012,rq,-1.05
LBY,2012,rq,-1.62
LIE,2012,rq,1.55
LTU,2012,rq,1.12
LUX,2012,rq,1.76
MAC,2012,rq,1.35
MDG,2012,rq,-0.58
MWI,2012,rq,-0.71
MYS,2012,rq,0.48
MDV,2012,rq,-0.4
MLI,2012,rq,-0.43
MLT,2012,rq,1.32
MHL,2012,rq,-1.06
MTQ,2012,rq,0.84
MRT,2012,rq,-0.65
MUS,2012,rq,0.93
MEX,2012,rq,0.42
FSM,2012,rq,-0.95
MDA,2012,rq,-0.12
MNG,2012,rq,-0.22
MNE,2012,rq,0.03
MAR,2012,rq,-0.11
MOZ,2012,rq,-0.47
MMR,2012,rq,-1.83
NAM,2012,rq,0.16
NRU,2012,rq,-1.19
NPL,2012,rq,-0.81
NLD,2012,rq,1.75
ANT,2012,rq,0.84
NZL,2012,rq,1.84
NIC,2012,rq,-0.31
NER,2012,rq,-0.61
NGA,2012,rq,-0.72
NIU,2012,rq,-0.91
MKD,2012,rq,0.26
NOR,2012,rq,1.54
OMN,2012,rq,0.47
PAK,2012,rq,-0.72
PLW,2012,rq,-0.99
PAN,2012,rq,0.47
PNG,2012,rq,-0.52
PRY,2012,rq,-0.26
PER,2012,rq,0.44
PHL,2012,rq,0.04
POL,2012,rq,1
PRT,2012,rq,0.82
PRI,2012,rq,0.91
QAT,2012,rq,0.8
ROM,2012,rq,0.56
RUS,2012,rq,-0.35
RWA,2012,rq,-0.13
REU,2012,rq,1.08
WSM,2012,rq,-0.36
SAU,2012,rq,0.1
SEN,2012,rq,-0.11
SRB,2012,rq,-0.07
SYC,2012,rq,-0.13
SLE,2012,rq,-0.71
SGP,2012,rq,1.96
SVK,2012,rq,1.04
SVN,2012,rq,0.63
SLB,2012,rq,-1.04
SOM,2012,rq,-2.22
ZAF,2012,rq,0.4
SSD,2012,rq,-1.45
ESP,2012,rq,0.95
LKA,2012,rq,-0.13
KNA,2012,rq,1.08
LCA,2012,rq,0.31
VCT,2012,rq,0.34
SDN,2012,rq,-1.48
SUR,2012,rq,-0.48
SWE,2012,rq,1.9
CHE,2012,rq,1.65
SYR,2012,rq,-1.53
STP,2012,rq,-0.8
TWN,2012,rq,1.18
TJK,2012,rq,-1.01
TZA,2012,rq,-0.41
THA,2012,rq,0.14
TMP,2012,rq,-1.02
TGO,2012,rq,-0.86
TON,2012,rq,-0.65
TTO,2012,rq,0.25
TUN,2012,rq,-0.24
TKM,2012,rq,-2.11
TUV,2012,rq,-1.23
TUR,2012,rq,0.45
UGA,2012,rq,-0.26
UKR,2012,rq,-0.55
ARE,2012,rq,0.67
GBR,2012,rq,1.64
USA,2012,rq,1.29
URY,2012,rq,0.6
UZB,2012,rq,-1.58
VUT,2012,rq,-0.74
VEN,2012,rq,-1.44
VNM,2012,rq,-0.68
VIR,2012,rq,0.6
WBG,2012,rq,0.07
YEM,2012,rq,-0.7
ZMB,2012,rq,-0.44
ZWE,2012,rq,-1.87
AFG,2012,va,-1.27
ALB,2012,va,0.02
DZA,2012,va,-0.91
ASM,2012,va,1.03
ADO,2012,va,1.43
AGO,2012,va,-1.08
AIA,2012,va,1.03
ATG,2012,va,0.64
ARG,2012,va,0.3
ARM,2012,va,-0.57
ABW,2012,va,1.28
AUS,2012,va,1.5
AUT,2012,va,1.45
AZE,2012,va,-1.3
BHS,2012,va,0.93
BHR,2012,va,-1.32
BGD,2012,va,-0.4
BRB,2012,va,1.13
BLR,2012,va,-1.57
BEL,2012,va,1.35
BLZ,2012,va,0.7
BEN,2012,va,0.12
BMU,2012,va,1.03
BTN,2012,va,-0.28
BOL,2012,va,-0.08
BIH,2012,va,-0.1
BWA,2012,va,0.53
BRA,2012,va,0.48
BRN,2012,va,-0.51
BGR,2012,va,0.4
BFA,2012,va,-0.3
BDI,2012,va,-0.89
KHM,2012,va,-0.96
CMR,2012,va,-1.02
CAN,2012,va,1.44
CPV,2012,va,0.94
CYM,2012,va,0.57
CAF,2012,va,-1.24
TCD,2012,va,-1.34
CHL,2012,va,1.08
CHN,2012,va,-1.64
COL,2012,va,-0.06
COM,2012,va,-0.47
ZAR,2012,va,-1.48
COG,2012,va,-1.16
COK,2012,va,-0.48
CRI,2012,va,1.09
HRV,2012,va,0.54
CUB,2012,va,-1.51
CYP,2012,va,1.02
CZE,2012,va,0.97
CIV,2012,va,-0.78
DNK,2012,va,1.67
DJI,2012,va,-1.43
DMA,2012,va,0.95
DOM,2012,va,0.12
ECU,2012,va,-0.3
EGY,2012,va,-0.77
SLV,2012,va,-0.04
GNQ,2012,va,-1.91
ERI,2012,va,-2.21
EST,2012,va,1.11
SWZ,2012,va,-1.28
ETH,2012,va,-1.31
FJI,2012,va,-0.98
FIN,2012,va,1.6
FRA,2012,va,1.24
GUF,2012,va,1.12
GAB,2012,va,-0.86
GMB,2012,va,-1.29
GEO,2012,va,0.02
DEU,2012,va,1.39
GHA,2012,va,0.43
GRC,2012,va,0.7
GRL,2012,va,1.29
GRD,2012,va,0.75
GUM,2012,va,0.8
GTM,2012,va,-0.36
GIN,2012,va,-1.01
GNB,2012,va,-1.33
GUY,2012,va,0
HTI,2012,va,-0.76
HND,2012,va,-0.47
HKG,2012,va,0.64
HUN,2012,va,0.75
ISL,2012,va,1.44
IND,2012,va,0.4
IDN,2012,va,0.07
IRN,2012,va,-1.6
IRQ,2012,va,-1.08
IRL,2012,va,1.32
ISR,2012,va,0.64
ITA,2012,va,0.92
JAM,2012,va,0.49
JPN,2012,va,1.1
JEY,2012,va,1.29
JOR,2012,va,-0.73
KAZ,2012,va,-1.18
KEN,2012,va,-0.29
KIR,2012,va,0.77
PRK,2012,va,-2.24
KOR,2012,va,0.73
KSV,2012,va,-0.22
KWT,2012,va,-0.64
KGZ,2012,va,-0.61
LAO,2012,va,-1.64
LVA,2012,va,0.78
LBN,2012,va,-0.39
LSO,2012,va,0.07
LBR,2012,va,-0.31
LBY,2012,va,-0.9
LIE,2012,va,1.51
LTU,2012,va,0.93
LUX,2012,va,1.65
MAC,2012,va,-0.24
MDG,2012,va,-0.88
MWI,2012,va,-0.21
MYS,2012,va,-0.35
MDV,2012,va,-0.47
MLI,2012,va,-0.5
MLT,2012,va,1.17
MHL,2012,va,1.1
MTQ,2012,va,0.58
MRT,2012,va,-0.91
MUS,2012,va,0.88
MEX,2012,va,0.11
FSM,2012,va,0.98
MDA,2012,va,-0.03
MCO,2012,va,0.8
MNG,2012,va,0.07
MNE,2012,va,0.22
MAR,2012,va,-0.61
MOZ,2012,va,-0.2
MMR,2012,va,-1.62
NAM,2012,va,0.38
NRU,2012,va,1.1
NPL,2012,va,-0.64
NLD,2012,va,1.61
ANT,2012,va,0.35
NZL,2012,va,1.62
NIC,2012,va,-0.54
NER,2012,va,-0.28
NGA,2012,va,-0.7
NIU,2012,va,-0.48
MKD,2012,va,-0.03
NOR,2012,va,1.73
OMN,2012,va,-1.02
PAK,2012,va,-0.84
PLW,2012,va,1.21
PAN,2012,va,0.47
PNG,2012,va,-0.06
PRY,2012,va,-0.11
PER,2012,va,0.11
PHL,2012,va,-0.03
POL,2012,va,1.06
PRT,2012,va,1.03
PRI,2012,va,0.69
QAT,2012,va,-0.92
ROM,2012,va,0.32
RUS,2012,va,-0.98
RWA,2012,va,-1.28
REU,2012,va,1.25
WSM,2012,va,0.35
SMR,2012,va,1.21
SAU,2012,va,-1.87
SEN,2012,va,0
SRB,2012,va,0.2
SYC,2012,va,0.05
SLE,2012,va,-0.32
SGP,2012,va,0.05
SVK,2012,va,0.97
SVN,2012,va,1
SLB,2012,va,-0.03
SOM,2012,va,-2.2
ZAF,2012,va,0.58
SSD,2012,va,-1.33
ESP,2012,va,1.06
LKA,2012,va,-0.58
KNA,2012,va,1.12
LCA,2012,va,1.11
VCT,2012,va,1.02
SDN,2012,va,-1.77
SUR,2012,va,0.34
SWE,2012,va,1.69
CHE,2012,va,1.64
SYR,2012,va,-1.84
STP,2012,va,0.18
TWN,2012,va,0.85
TJK,2012,va,-1.42
TZA,2012,va,-0.18
THA,2012,va,-0.32
TMP,2012,va,0.1
TGO,2012,va,-1
TON,2012,va,0.34
TTO,2012,va,0.5
TUN,2012,va,-0.17
TKM,2012,va,-2.25
TUV,2012,va,0.66
TUR,2012,va,-0.21
UGA,2012,va,-0.49
UKR,2012,va,-0.28
ARE,2012,va,-1
GBR,2012,va,1.34
USA,2012,va,1.16
URY,2012,va,1.06
UZB,2012,va,-2.03
VUT,2012,va,0.4
VEN,2012,va,-0.91
VNM,2012,va,-1.42
VIR,2012,va,0.8
WBG,2012,va,-0.94
YEM,2012,va,-1.35
ZMB,2012,va,-0.13
ZWE,2012,va,-1.47
AFG,2013,cc,-1.45
ALB,2013,cc,-0.75
DZA,2013,cc,-0.47
ASM,2013,cc,0.3
ADO,2013,cc,1.25
AGO,2013,cc,-1.34
AIA,2013,cc,1.25
ATG,2013,cc,1.25
ARG,2013,cc,-0.43
ARM,2013,cc,-0.53
ABW,2013,cc,1.12
AUS,2013,cc,1.78
AUT,2013,cc,1.54
AZE,2013,cc,-0.97
BHS,2013,cc,1.33
BHR,2013,cc,0.43
BGD,2013,cc,-0.89
BRB,2013,cc,1.61
BLR,2013,cc,-0.41
BEL,2013,cc,1.6
BLZ,2013,cc,0.02
BEN,2013,cc,-0.75
BMU,2013,cc,1.25
